fuzzy_name	season	compound_mean_mean	compound_mean_std	user_count	Player	From	To	Pos_x	Ht	Wt	Birth Date	Colleges	Race	Rk	Pos_y	Age	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRBP	ASTP	STLP	BLKP	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	Tm	FG	FGA	FG%	3P	3PA	ThreePP	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PPG	year	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	experience	youth	oldness	white_black_diff	height_dummies
khris middleton	2016	0.19732414539990747	0.39075197741018547	309	khris middleton	2013	2018	F-G	80	234	12-Aug-91	Texas A&M University	B	301	SF	25	29	889	15.0	0.57	0.312	0.276	1.5	14.5	8.1	17.5	2.3	0.7	14.8	22.5	0.7	0.9	1.6	0.085	0.0	-0.6	-0.5	0.3	MIL	5.2	11.5	0.45	1.6	3.6	0.433	3.6	7.9	0.45899999999999996	0.518	2.8	3.2	0.88	0.4	3.9	4.2	3.4	1.4	0.2	2.2	2.7	14.7	2017	42	1571730	73.8	16.6	0.3745	4	1.3814655172413808	0.0	57.199999999999996	tall
khris middleton	2017	0.12079747967518266	0.4003663478521194	650	khris middleton	2013	2018	F-G	80	234	12-Aug-91	Texas A&M University	B	336	SF	26	82	2982	17.4	0.5770000000000001	0.32	0.285	1.8	15.0	8.4	17.7	2.0	0.6	11.8	24.6	4.6	2.3	6.9	0.111	1.6	-1.2	0.4	1.8	MIL	7.2	15.5	0.466	1.8	5.0	0.359	5.5	10.5	0.517	0.524	3.9	4.4	0.884	0.5	4.7	5.2	4.0	1.5	0.3	2.3	3.3	20.1	2018	44	1571730	73.8	16.6	0.3745	5	0.3814655172413808	0.0	57.199999999999996	tall
klay thompson	2015	0.14347126740883415	0.3829512138123271	2554	klay thompson	2012	2018	G-F	79	215	8-Feb-90	Washington State University	M	425	SG	25	80	2666	18.6	0.597	0.469	0.159	1.5	10.3	6.2	9.8	1.1	1.4	8.5	26.3	5.5	2.6	8.0	0.14400000000000002	2.9	-2.2	0.7	1.8	GSW	8.1	17.3	0.47	3.5	8.1	0.425	4.7	9.2	0.51	0.569	2.4	2.8	0.873	0.4	3.4	3.8	2.1	0.8	0.6	1.7	1.9	22.1	2016	73	4577530	52.1	7.6	0.6444	4	1.3814655172413808	0.0	44.5	medium
klay thompson	2016	0.14376981735236255	0.3830253195466144	2556	klay thompson	2012	2018	G-F	79	215	8-Feb-90	Washington State University	M	427	SG	26	78	2649	17.4	0.5920000000000001	0.47	0.158	2.2	9.2	5.9	9.3	1.2	1.2	8.0	26.1	4.2	2.9	7.1	0.129	2.4	-2.1	0.3	1.5	GSW	8.3	17.6	0.46799999999999997	3.4	8.3	0.414	4.8	9.3	0.516	0.565	2.4	2.8	0.853	0.6	3.0	3.7	2.1	0.8	0.5	1.6	1.8	22.3	2017	67	4577530	52.1	7.6	0.6444	5	0.3814655172413808	0.0	44.5	medium
klay thompson	2017	0.2117662399998207	0.3727857682668633	5248	klay thompson	2012	2018	G-F	79	215	8-Feb-90	Washington State University	M	479	SG	27	73	2506	16.1	0.598	0.442	0.083	1.5	10.3	6.2	11.2	1.1	1.1	9.5	23.7	3.2	1.8	4.9	0.094	1.8	-2.4	-0.6	0.9	GSW	7.9	16.2	0.488	3.1	7.1	0.44	4.7	9.0	0.526	0.585	1.1	1.3	0.8370000000000001	0.4	3.4	3.8	2.5	0.8	0.5	1.8	1.6	20.0	2018	58	4577530	52.1	7.6	0.6444	6	0.0	0.6185344827586192	44.5	medium
kosta koufos	2015	0.16409192488262916	0.39744044273500995	71	kosta koufos	2009	2018	C	84	265	24-Feb-89	Ohio State University	W	253	C	26	78	1482	15.1	0.54	0.0	0.23399999999999999	12.4	18.4	15.4	3.3	1.3	3.8	8.9	15.4	2.1	1.4	3.5	0.113	-1.6	0.4	-1.2	0.3	SAC	3.0	5.7	0.532	0.0	0.0	0.3191177829099309	3.0	5.7	0.532	0.532	0.7	1.3	0.5479999999999999	2.2	3.3	5.4	0.4	0.5	0.9	0.6	2.4	6.8	2016	33	2242542	66.2	7.1	0.2369	7	0.3814655172413808	0.0	59.1	tall
kosta koufos	2016	0.16409192488262916	0.39744044273500995	71	kosta koufos	2009	2018	C	84	265	24-Feb-89	Ohio State University	W	249	C	27	71	1419	13.8	0.56	0.003	0.158	9.7	23.0	16.4	5.3	1.3	3.1	12.7	15.3	1.2	1.4	2.6	0.08900000000000001	-2.6	0.7	-1.9	0.0	SAC	3.0	5.5	0.551	0.0	0.0	0.0	3.0	5.5	0.552	0.551	0.5	0.9	0.613	1.7	4.0	5.7	0.7	0.5	0.7	0.9	2.4	6.6	2017	32	2242542	66.2	7.1	0.2369	8	0.0	0.6185344827586192	59.1	tall
kosta koufos	2017	0.18223814637826957	0.4064067090894097	142	kosta koufos	2009	2018	C	84	265	24-Feb-89	Ohio State University	W	279	C	28	71	1391	17.5	0.5660000000000001	0.0	0.19	11.7	27.6	19.3	9.7	1.7	2.2	10.4	15.2	2.3	1.5	3.9	0.134	-0.8	1.4	0.5	0.9	SAC	3.1	5.5	0.5710000000000001	0.0	0.0	0.3191177829099309	3.1	5.5	0.5710000000000001	0.5710000000000001	0.5	1.0	0.446	2.1	4.5	6.6	1.2	0.7	0.5	0.7	2.1	6.7	2018	27	2242542	66.2	7.1	0.2369	9	0.0	1.6185344827586192	59.1	tall
kris dunn	2016	0.06106286572899103	0.4289134230765877	319	kris dunn	2017	2018	G	76	210	18-Mar-94	Providence College	B	118	PG	22	78	1333	8.1	0.43200000000000005	0.233	0.188	2.1	12.6	7.3	19.4	3.0	2.3	20.8	14.2	-1.2	1.3	0.1	0.004	-3.7	1.5	-2.2	-0.1	MIN	1.5	4.0	0.377	0.3	0.9	0.28800000000000003	1.2	3.1	0.40399999999999997	0.41100000000000003	0.5	0.8	0.61	0.3	1.8	2.1	2.4	1.0	0.5	1.1	2.3	3.8	2017	31	3488436	80.3	7.8	0.3531	0	4.381465517241381	0.0	72.5	medium
kris dunn	2017	0.1746922341144214	0.42435323586841034	592	kris dunn	2017	2018	G	76	210	18-Mar-94	Providence College	B	142	PG	23	52	1525	14.5	0.488	0.201	0.171	1.6	14.4	7.8	33.3	3.3	1.6	17.3	24.7	-1.0	1.9	0.8	0.027000000000000003	-1.4	1.4	-0.1	0.7	CHI	5.5	12.8	0.429	0.8	2.6	0.321	4.7	10.2	0.457	0.462	1.6	2.2	0.737	0.5	3.8	4.3	6.0	2.0	0.5	2.9	3.3	13.4	2018	27	9528396	66.3	16.9	0.5296	1	3.381465517241381	0.0	49.4	medium
kristaps porzingis	2015	0.15659237863116218	0.3975782061164333	1077	kristaps porzingis	2016	2018	F-C	87	240	2-Aug-95		W	360	PF	20	72	2047	17.7	0.518	0.27399999999999997	0.271	7.1	20.7	14.0	7.9	1.3	5.0	10.9	24.6	1.5	2.9	4.4	0.102	-0.8	0.9	0.2	1.1	NYK	5.2	12.3	0.42100000000000004	1.1	3.4	0.33299999999999996	4.1	8.9	0.45399999999999996	0.467	2.8	3.3	0.838	1.8	5.5	7.3	1.3	0.7	1.9	1.7	2.8	14.3	2016	32	20031443	58.7	17.1	0.772	0	6.381465517241381	0.0	41.6	tall
kristaps porzingis	2016	0.15657745063614256	0.39739388880712995	1078	kristaps porzingis	2016	2018	F-C	87	240	2-Aug-95		W	363	PF	21	66	2164	17.4	0.546	0.319	0.256	5.5	18.2	11.8	7.3	1.1	4.9	9.7	24.3	2.4	2.1	4.5	0.1	0.2	0.0	0.2	1.2	NYK	6.7	14.9	0.45	1.7	4.8	0.35700000000000004	5.0	10.2	0.493	0.507	3.0	3.8	0.7859999999999999	1.7	5.5	7.2	1.5	0.7	2.0	1.8	3.7	18.1	2017	31	20031443	58.7	17.1	0.772	1	5.381465517241381	0.0	41.6	tall
kristaps porzingis	2017	0.14160849408250045	0.41118475601548526	1448	kristaps porzingis	2016	2018	F-C	87	240	2-Aug-95		W	411	PF	22	48	1553	20.4	0.539	0.256	0.309	4.4	18.1	11.3	6.2	1.1	6.4	8.4	31.0	1.4	1.8	3.2	0.099	-0.5	-0.2	-0.7	0.5	NYK	8.1	18.5	0.439	1.9	4.8	0.395	6.3	13.8	0.45399999999999996	0.489	4.5	5.7	0.7929999999999999	1.3	5.3	6.6	1.2	0.8	2.4	1.9	2.9	22.7	2018	29	20031443	58.7	17.1	0.772	2	4.381465517241381	0.0	41.6	tall
kyle anderson	2015	0.15904119369369374	0.40647046811400944	74	kyle anderson	2015	2018	F-G	81	230	20-Sep-93	University of California, Los Angeles	B	17	SF	22	78	1245	12.9	0.528	0.125	0.281	2.4	19.4	11.2	13.7	2.5	1.8	15.1	14.4	0.7	2.8	3.5	0.133	-1.9	3.7	1.8	1.2	SAS	1.8	3.8	0.46799999999999997	0.2	0.5	0.324	1.6	3.3	0.488	0.488	0.8	1.1	0.747	0.3	2.8	3.1	1.6	0.8	0.4	0.8	1.2	4.5	2016	67	2332345	80.1	6.7	0.1349	1	4.381465517241381	0.0	73.39999999999999	tall
kyle anderson	2016	0.15904119369369374	0.40647046811400944	74	kyle anderson	2015	2018	F-G	81	230	20-Sep-93	University of California, Los Angeles	B	14	SF	23	72	1020	12.5	0.525	0.191	0.273	3.7	19.0	11.5	12.4	2.5	2.1	14.3	12.1	0.7	2.0	2.7	0.127	-2.1	3.7	1.6	0.9	SAS	1.3	2.9	0.445	0.2	0.6	0.375	1.1	2.3	0.462	0.48100000000000004	0.6	0.8	0.789	0.5	2.4	2.9	1.3	0.7	0.4	0.5	0.9	3.4	2017	61	2332345	80.1	6.7	0.1349	2	3.381465517241381	0.0	73.39999999999999	tall
kyle anderson	2017	0.18257008853792783	0.36665977390074633	199	kyle anderson	2015	2018	F-G	81	230	20-Sep-93	University of California, Los Angeles	B	13	SF	24	74	1978	15.9	0.5820000000000001	0.13	0.33299999999999996	4.7	17.6	11.1	14.7	2.9	2.5	15.8	13.5	2.4	3.8	6.2	0.151	-0.3	4.3	4.1	3.0	SAS	3.1	5.9	0.527	0.3	0.8	0.33299999999999996	2.9	5.1	0.556	0.5489999999999999	1.4	2.0	0.7120000000000001	1.1	4.2	5.4	2.7	1.6	0.8	1.3	1.5	7.9	2018	47	2332345	80.1	6.7	0.1349	3	2.381465517241381	0.0	73.39999999999999	tall
kyle collinsworth	2017	0.019209615384615398	0.4469522895359389	52	kyle collinsworth	2018	2018	G-F	78	210	3-Oct-91	Brigham Young University	W	103	SF	26	32	480	10.0	0.433	0.172	0.40399999999999997	7.2	18.0	12.4	16.4	1.8	1.7	17.1	13.3	-0.1	0.5	0.5	0.046	-4.0	2.2	-1.8	0.0	DAL	1.2	3.1	0.384	0.1	0.5	0.235	1.1	2.6	0.415	0.40399999999999997	0.7	1.3	0.525	1.0	2.3	3.3	1.8	0.5	0.3	0.8	1.4	3.2	2018	24	6957123	69.7	15.3	0.2624	0	0.3814655172413808	0.0	54.400000000000006	medium
kyle korver	2015	0.14414447733281918	0.4105977705087625	1107	kyle korver	2004	2018	G-F	79	212	17-Mar-81	Creighton University	W	252	SG	34	80	2401	9.7	0.578	0.644	0.08800000000000001	0.7	10.9	5.9	9.9	1.2	1.1	13.3	13.7	1.2	2.9	4.1	0.08199999999999999	-0.7	0.5	-0.2	1.1	ATL	3.4	7.7	0.435	2.0	5.0	0.39799999999999996	1.4	2.7	0.502	0.563	0.6	0.7	0.833	0.2	3.1	3.3	2.1	0.8	0.4	1.2	2.0	9.2	2016	48	5612777	55.1	33.5	0.4212	12	0.0	7.618534482758619	21.6	medium
kyle korver	2016	0.14643397154187066	0.40912976742546847	1127	kyle korver	2004	2018	G-F	79	212	17-Mar-81	Creighton University	W	248	SG	35	67	1753	12.1	0.635	0.6970000000000001	0.08199999999999999	0.5	11.0	5.8	9.4	1.0	1.0	11.5	15.2	2.3	1.3	3.7	0.1	0.8	-1.0	-0.2	0.8	CLE	3.6	7.7	0.46399999999999997	2.4	5.4	0.451	1.1	2.3	0.494	0.621	0.6	0.6	0.905	0.1	2.7	2.8	1.6	0.5	0.3	1.0	1.6	10.1	2017	51	2061630	74.0	20.0	0.3499	13	0.0	8.61853448275862	54.0	medium
kyle korver	2017	0.1692302834940177	0.39221795730668324	1548	kyle korver	2004	2018	G-F	79	212	17-Mar-81	Creighton University	W	278	SG	36	73	1574	13.4	0.652	0.777	0.149	0.7	10.9	5.9	8.0	1.0	1.5	9.6	16.0	2.8	0.6	3.4	0.10400000000000001	2.2	-2.0	0.1	0.9	CLE	3.0	6.6	0.45899999999999996	2.2	5.2	0.436	0.8	1.5	0.537	0.628	0.9	1.0	0.889	0.1	2.1	2.3	1.2	0.4	0.4	0.8	1.8	9.2	2018	50	2061630	74.0	20.0	0.3499	14	0.0	9.61853448275862	54.0	medium
kyle kuzma	2017	0.18391401723674208	0.3786810564208845	1394	kyle kuzma	2018	2018	F	81	220	24-Jul-95	University of Utah	B	280	PF	22	77	2401	14.2	0.5489999999999999	0.418	0.2	3.9	17.4	10.7	9.1	1.0	1.1	11.0	22.5	1.5	2.3	3.8	0.077	-0.3	-1.0	-1.3	0.4	LAL	6.1	13.5	0.45	2.1	5.6	0.366	4.0	7.9	0.511	0.527	1.9	2.7	0.7070000000000001	1.1	5.1	6.3	1.8	0.6	0.4	1.8	2.1	16.1	2018	42	13189366	55.0	6.7	0.4802	0	4.381465517241381	0.0	48.3	tall
kyle lowry	2015	0.13879535505789162	0.38755605566711915	1703	kyle lowry	2007	2018	G	72	205	25-Mar-86	Villanova University	B	273	PG	29	77	2851	22.2	0.578	0.457	0.41	2.2	12.3	7.3	29.9	2.9	1.0	13.7	26.1	8.0	3.7	11.6	0.196	6.2	0.6	6.8	6.3	TOR	6.6	15.6	0.42700000000000005	2.8	7.1	0.38799999999999996	3.9	8.5	0.461	0.516	5.2	6.4	0.8109999999999999	0.7	4.0	4.7	6.4	2.1	0.4	2.9	2.7	21.2	2016	56	5900000	47.7	8.9	0.37	9	0.0	2.618534482758619	38.800000000000004	short
kyle lowry	2016	0.13935515131203993	0.38737121242882694	1708	kyle lowry	2007	2018	G	72	205	25-Mar-86	Villanova University	B	274	PG	30	60	2244	22.9	0.623	0.51	0.39799999999999996	2.4	12.0	7.2	29.9	2.0	0.7	13.8	24.9	7.8	2.3	10.1	0.21600000000000003	7.1	-0.5	6.6	4.9	TOR	7.1	15.3	0.46399999999999997	3.2	7.8	0.41200000000000003	3.9	7.5	0.518	0.569	5.0	6.1	0.8190000000000001	0.8	4.0	4.8	7.0	1.5	0.3	2.9	2.8	22.4	2017	51	5900000	47.7	8.9	0.37	10	0.0	3.618534482758619	38.800000000000004	short
kyle lowry	2017	0.12433026608733727	0.3924931333492163	1854	kyle lowry	2007	2018	G	72	205	25-Mar-86	Villanova University	B	305	PG	31	78	2510	19.5	0.598	0.631	0.276	3.0	16.1	9.7	30.9	1.7	0.6	14.7	21.7	7.0	3.1	10.2	0.19399999999999998	5.4	0.5	5.9	5.0	TOR	5.2	12.1	0.42700000000000005	3.1	7.6	0.39899999999999997	2.1	4.5	0.474	0.5529999999999999	2.9	3.3	0.8540000000000001	0.8	4.7	5.6	6.9	1.1	0.2	2.3	2.5	16.2	2018	59	5900000	47.7	8.9	0.37	11	0.0	4.618534482758619	38.800000000000004	short
kyle o'quinn	2015	0.13644100152468083	0.42053914627976374	106	kyle o'quinn	2013	2018	F-C	82	250	26-Mar-90	Norfolk State University	B	336	PF	25	65	764	17.5	0.52	0.081	0.221	11.0	24.5	17.9	15.9	1.3	4.9	17.0	21.2	0.5	1.2	1.6	0.10300000000000001	-1.8	2.5	0.7	0.5	NYK	2.0	4.2	0.47600000000000003	0.1	0.3	0.22699999999999998	1.9	3.8	0.498	0.485	0.7	0.9	0.767	1.2	2.7	3.8	1.1	0.3	0.8	0.9	1.6	4.8	2016	32	20031443	58.7	17.1	0.772	3	1.3814655172413808	0.0	41.6	tall
kyle o'quinn	2016	0.13644100152468083	0.42053914627976374	106	kyle o'quinn	2013	2018	F-C	82	250	26-Mar-90	Norfolk State University	B	336	C	26	79	1229	20.5	0.552	0.040999999999999995	0.201	13.7	24.8	19.2	14.8	1.5	6.9	14.5	18.5	2.1	1.8	3.9	0.151	-0.1	3.7	3.5	1.7	NYK	2.7	5.2	0.521	0.0	0.2	0.11800000000000001	2.7	5.0	0.5379999999999999	0.523	0.8	1.1	0.7709999999999999	2.0	3.6	5.6	1.5	0.5	1.3	1.0	2.2	6.3	2017	31	20031443	58.7	17.1	0.772	4	0.3814655172413808	0.0	41.6	tall
kyle o'quinn	2017	0.23731530133683987	0.44245072696624954	117	kyle o'quinn	2013	2018	F-C	82	250	26-Mar-90	Norfolk State University	B	378	C	27	77	1387	20.0	0.625	0.044000000000000004	0.331	9.7	27.8	18.8	16.8	1.3	6.1	18.5	17.0	2.7	2.1	4.8	0.166	0.2	4.3	4.5	2.3	NYK	2.9	5.0	0.583	0.1	0.2	0.235	2.9	4.8	0.599	0.589	1.3	1.6	0.772	1.6	4.5	6.1	2.1	0.5	1.3	1.3	2.5	7.1	2018	29	20031443	58.7	17.1	0.772	5	0.0	0.6185344827586192	41.6	tall
kyle singler	2015	0.10045913077392471	0.4104715537033359	376	kyle singler	2013	2018	F	80	228	4-May-88	Duke University	W	397	SF	27	68	977	6.6	0.48100000000000004	0.439	0.19899999999999998	5.9	9.6	7.9	3.2	1.5	0.7	11.7	11.9	0.3	0.8	1.1	0.054000000000000006	-1.7	-0.8	-2.5	-0.1	OKC	1.3	3.3	0.389	0.4	1.4	0.309	0.8	1.8	0.452	0.457	0.4	0.6	0.659	0.7	1.3	2.1	0.4	0.4	0.1	0.5	1.8	3.4	2016	55	1337075	74.1	10.2	0.1051	3	0.0	0.6185344827586192	63.89999999999999	tall
kyle singler	2016	0.10136125283984948	0.414792484377458	383	kyle singler	2013	2018	F	80	228	4-May-88	Duke University	W	404	SF	28	32	385	5.9	0.486	0.446	0.205	2.3	11.5	6.9	3.2	0.9	1.0	10.8	11.2	0.0	0.3	0.3	0.034	-4.6	-1.3	-5.9	-0.4	OKC	1.1	2.6	0.41	0.2	1.2	0.18899999999999997	0.8	1.4	0.5870000000000001	0.452	0.4	0.5	0.765	0.3	1.3	1.5	0.3	0.2	0.2	0.3	0.9	2.8	2017	47	1337075	74.1	10.2	0.1051	4	0.0	1.6185344827586192	63.89999999999999	tall
kyle singler	2017	0.13036680691352867	0.4005184104138293	437	kyle singler	2013	2018	F	80	228	4-May-88	Duke University	W	453	SF	29	12	59	5.9	0.43	0.23800000000000002	0.619	1.8	17.5	9.4	4.8	0.8	0.0	10.1	21.6	-0.1	0.0	0.0	-0.031	-7.7	-4.2	-11.8	-0.1	OKC	0.6	1.8	0.33299999999999996	0.2	0.4	0.4	0.4	1.3	0.313	0.381	0.6	1.1	0.5379999999999999	0.1	0.8	0.8	0.2	0.1	0.0	0.3	0.3	1.9	2018	48	1337075	74.1	10.2	0.1051	5	0.0	2.618534482758619	63.89999999999999	tall
kyrie irving	2015	0.16406748334079216	0.38769231740279275	3185	kyrie irving	2012	2018	G	75	193	23-Mar-92	Duke University	B	218	PG	23	53	1667	19.9	0.54	0.298	0.217	3.0	7.6	5.3	26.6	1.7	0.9	11.4	29.5	3.2	1.7	5.0	0.14300000000000002	3.0	-1.4	1.6	1.5	CLE	7.4	16.6	0.44799999999999995	1.6	4.9	0.321	5.8	11.6	0.502	0.496	3.2	3.6	0.885	0.8	2.1	3.0	4.7	1.1	0.3	2.3	2.0	19.6	2016	57	2061630	74.0	20.0	0.3499	4	3.381465517241381	0.0	54.0	medium
kyrie irving	2016	0.1640500782118007	0.38782441137912876	3190	kyrie irving	2012	2018	G	75	193	23-Mar-92	Duke University	B	215	PG	24	72	2525	23.0	0.58	0.311	0.231	2.3	7.5	5.0	29.7	1.6	0.8	10.3	30.8	7.4	1.5	8.9	0.17	4.8	-2.3	2.5	2.9	CLE	9.3	19.7	0.473	2.5	6.1	0.401	6.9	13.6	0.505	0.535	4.1	4.6	0.905	0.7	2.5	3.2	5.8	1.2	0.3	2.5	2.2	25.2	2017	51	2061630	74.0	20.0	0.3499	5	2.381465517241381	0.0	54.0	medium
kyrie irving	2017	0.13572867828224097	0.3784171887515064	6983	kyrie irving	2012	2018	G	75	193	23-Mar-92	Duke University	B	239	PG	25	60	1931	25.0	0.61	0.374	0.24	1.9	10.8	6.4	30.7	1.7	0.7	10.4	31.0	6.3	2.7	8.9	0.222	6.9	-0.7	6.2	4.0	BOS	8.9	18.1	0.491	2.8	6.8	0.408	6.1	11.3	0.541	0.568	3.9	4.4	0.889	0.6	3.2	3.8	5.1	1.1	0.3	2.3	2.0	24.4	2018	55	4728844	77.3	8.0	0.3815	6	1.3814655172413808	0.0	69.3	medium
lamarcus aldridge	2015	0.05888883648615615	0.4076709267315722	1132	lamarcus aldridge	2007	2018	F-C	83	260	19-Jul-85	University of Texas at Austin	B	7	PF	30	74	2261	22.4	0.565	0.015	0.289	9.2	22.2	15.9	8.1	0.9	2.8	7.8	25.9	5.6	4.5	10.1	0.215	0.7	1.1	1.8	2.2	SAS	7.2	14.1	0.513	0.0	0.2	0.0	7.2	13.9	0.521	0.513	3.5	4.1	0.858	2.4	6.2	8.5	1.5	0.5	1.1	1.3	2.0	18.0	2016	67	2332345	80.1	6.7	0.1349	9	0.0	3.618534482758619	73.39999999999999	tall
lamarcus aldridge	2016	0.061566483255417095	0.40657525204804784	1151	lamarcus aldridge	2007	2018	F-C	83	260	19-Jul-85	University of Texas at Austin	B	7	PF	31	72	2335	18.6	0.532	0.053	0.258	8.5	16.6	12.7	9.9	1.0	3.0	7.7	24.5	3.5	3.7	7.2	0.149	-0.3	1.3	1.0	1.8	SAS	6.9	14.6	0.47700000000000004	0.3	0.8	0.41100000000000003	6.6	13.8	0.48	0.488	3.1	3.8	0.812	2.4	4.9	7.3	1.9	0.6	1.2	1.4	2.2	17.3	2017	61	2332345	80.1	6.7	0.1349	10	0.0	4.618534482758619	73.39999999999999	tall
lamarcus aldridge	2017	0.16857802176594774	0.3982530066193045	1625	lamarcus aldridge	2007	2018	F-C	83	260	19-Jul-85	University of Texas at Austin	B	7	C	32	75	2509	25.0	0.57	0.068	0.29600000000000004	10.8	17.3	14.0	11.3	0.9	3.0	6.8	29.1	7.4	3.5	10.9	0.209	3.0	0.3	3.3	3.3	SAS	9.2	18.0	0.51	0.4	1.2	0.293	8.8	16.7	0.526	0.52	4.5	5.3	0.8370000000000001	3.3	5.2	8.5	2.0	0.6	1.2	1.5	2.1	23.1	2018	47	2332345	80.1	6.7	0.1349	11	0.0	5.618534482758619	73.39999999999999	tall
lance stephenson	2015	0.11300047186147189	0.46793718428355124	165	lance stephenson	2011	2018	G-F	77	230	5-Sep-90	University of Cincinnati	B	410	SF	25	69	1372	13.5	0.5479999999999999	0.165	0.23399999999999999	3.2	15.1	9.1	16.2	1.6	0.6	15.2	20.2	0.9	1.3	2.2	0.076	-1.1	-0.3	-1.4	0.2	LAC	3.3	6.9	0.48100000000000004	0.4	1.1	0.385	2.9	5.7	0.5	0.513	1.3	1.6	0.784	0.6	2.7	3.2	1.9	0.6	0.1	1.4	2.0	8.3	2016	53	13189366	55.0	6.7	0.4802	5	1.3814655172413808	0.0	48.3	medium
lance stephenson	2016	0.11300047186147189	0.46793718428355124	165	lance stephenson	2011	2018	G-F	77	230	5-Sep-90	University of Cincinnati	B	413	SG	26	18	361	9.6	0.485	0.16699999999999998	0.10800000000000001	1.2	14.8	8.0	24.8	0.7	0.7	17.1	18.7	-0.2	0.2	0.1	0.008	-3.9	-1.5	-5.4	-0.3	NOP	3.0	6.7	0.45	0.3	1.1	0.3	2.7	5.6	0.48	0.475	0.4	0.7	0.615	0.2	2.7	2.9	3.3	0.3	0.2	1.4	1.8	6.8	2017	34	1250247	58.2	34.9	0.66	6	0.3814655172413808	0.0	23.300000000000004	medium
lance stephenson	2017	0.13647724285714288	0.4558638552204892	350	lance stephenson	2011	2018	G-F	77	230	5-Sep-90	University of Cincinnati	B	463	SG	27	82	1850	12.4	0.495	0.327	0.179	3.8	22.0	12.9	18.6	1.2	0.8	14.7	21.6	-0.3	2.0	1.8	0.045	-2.0	-0.1	-2.1	0.0	IND	3.7	8.6	0.42700000000000005	0.8	2.8	0.289	2.9	5.8	0.495	0.475	1.0	1.5	0.6609999999999999	0.8	4.4	5.2	2.9	0.6	0.2	1.6	2.2	9.2	2018	48	1968768	77.4	14.9	0.2283	7	0.0	0.6185344827586192	62.50000000000001	medium
langston galloway	2017	0.15387118644067796	0.42888033016651683	59	langston galloway	2015	2018	G	74	200	9-Dec-91	Saint Joseph's University	B	169	SG	26	58	863	12.2	0.503	0.6409999999999999	0.121	1.6	10.3	5.9	10.1	2.0	0.5	4.8	19.3	0.5	0.9	1.4	0.08	-0.2	-1.6	-1.7	0.1	DET	2.2	5.9	0.371	1.3	3.8	0.344	0.9	2.1	0.418	0.48100000000000004	0.6	0.7	0.805	0.2	1.4	1.6	1.0	0.6	0.1	0.3	0.7	6.2	2018	39	4296731	69.9	22.4	0.3726	3	0.3814655172413808	0.0	47.50000000000001	medium
larry nance	2015	0.24183412622100106	0.4037932608159393	156	larry nance	2016	2018	F-C	81	230	1-Jan-93	University of Wyoming	M	322	PF	23	63	1266	13.4	0.544	0.033	0.157	8.3	18.6	13.3	5.7	2.1	1.4	11.3	12.6	1.3	0.9	2.2	0.083	-2.0	0.6	-1.4	0.2	LAL	2.5	4.8	0.527	0.0	0.2	0.1	2.5	4.6	0.541	0.528	0.5	0.7	0.6809999999999999	1.6	3.3	5.0	0.7	0.9	0.4	0.7	2.0	5.5	2016	17	13189366	55.0	6.7	0.4802	0	3.381465517241381	0.0	48.3	tall
larry nance	2016	0.24183412622100106	0.4037932608159393	156	larry nance	2016	2018	F-C	81	230	1-Jan-93	University of Wyoming	M	320	PF	24	63	1442	15.7	0.5670000000000001	0.1	0.222	8.8	19.6	14.0	9.7	2.8	2.2	12.4	13.4	2.1	1.5	3.5	0.11800000000000001	-0.3	2.2	1.9	1.4	LAL	3.0	5.7	0.526	0.2	0.6	0.278	2.9	5.2	0.5539999999999999	0.54	0.9	1.3	0.738	1.9	4.0	5.9	1.5	1.3	0.6	0.9	2.4	7.1	2017	26	13189366	55.0	6.7	0.4802	1	2.381465517241381	0.0	48.3	tall
larry nance	2017	0.1980607819960409	0.4063696081836431	1072	larry nance	2016	2018	F-C	81	230	1-Jan-93	University of Wyoming	M	364	C	25	66	1421	20.2	0.605	0.028999999999999998	0.332	12.4	22.0	17.3	8.6	3.0	2.2	9.7	15.9	3.6	2.3	5.8	0.196	0.9	2.4	3.3	1.9	LAL	3.6	6.3	0.581	0.0	0.2	0.16699999999999998	3.6	6.1	0.594	0.584	1.4	2.1	0.664	2.4	4.4	6.8	1.2	1.3	0.6	0.8	2.6	8.7	2018	42	13189366	55.0	6.7	0.4802	2	1.3814655172413808	0.0	48.3	tall
lauri markkanen	2017	0.22604431895757393	0.38741090640608966	813	lauri markkanen	2018	2018	F-C	84	230	22-May-97	University of Arizona	W	314	PF	20	68	2020	15.6	0.552	0.465	0.193	4.0	23.7	13.5	6.4	0.9	1.8	8.2	21.9	1.7	1.6	3.3	0.079	-0.6	-1.3	-1.9	0.1	CHI	5.5	12.7	0.434	2.1	5.9	0.36200000000000004	3.4	6.8	0.49700000000000005	0.518	2.1	2.4	0.843	1.2	6.3	7.5	1.2	0.6	0.6	1.2	1.5	15.2	2018	27	9528396	66.3	16.9	0.5296	0	6.381465517241381	0.0	49.4	tall
