fuzzy_name	year	compound_mean_mean	compound_mean_std	user_count	Player_FO	Tm	position	DYAR	DVOA	TD	z_DYAR	z_DVOA	z_TD	player_join	Player	level_1	start_year	end_year	url	height	weight	birth_date	race	salary	standard_salary	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	experience	youth	oldness	rookie	white_black_diff	height_dummies
jonathan stewart	2015	-0.05321041666666667	0.4982194505085447	24	J.Stewart	CHO	rb	23	-6.2	6	-0.5580610807206802	-0.6096258893849053	0.4430452554284337	j stewart	jonathan stewart	7.0	2008.0	2018.0	/players/S/StewJo00.htm	70.0	240.0	March 21, 1987	B	8300000.0	15.931766072766829	15.0	2381152.0	68.4	22.2	0.2987	7.0	0.0	2.411971830985915	False	46.2	short
jonathan stewart	2015	-0.05321041666666667	0.4982194505085447	24	J.Stewart	CHO	rb	23	-6.2	6	-0.5580610807206802	-0.6096258893849053	0.4430452554284337	j stewart	jonathan stewart	7.0	2008.0	2018.0	/players/S/StewJo00.htm	70.0	240.0	March 21, 1987	B	8300000.0	15.931766072766829	15.0	2381152.0	68.4	22.2	0.2987	7.0	0.0	2.411971830985915	False	46.2	short
jonathan stewart	2016	-0.01368833333333333	0.4351045935025704	10	J.Stewart	CHO	rb	-29	-11.8	9	-0.8745876389263593	-0.7551242860912957	0.5869920534924293	j stewart	jonathan stewart	8.0	2008.0	2018.0	/players/S/StewJo00.htm	70.0	240.0	March 21, 1987	B	9550000.0	16.07205171245691	6.0	2381152.0	68.4	22.2	0.2987	8.0	0.0	3.411971830985915	False	46.2	short
jonathan stewart	2016	-0.01368833333333333	0.4351045935025704	10	J.Stewart	CHO	rb	-29	-11.8	9	-0.8745876389263593	-0.7551242860912957	0.5869920534924293	j stewart	jonathan stewart	8.0	2008.0	2018.0	/players/S/StewJo00.htm	70.0	240.0	March 21, 1987	B	9550000.0	16.07205171245691	6.0	2381152.0	68.4	22.2	0.2987	8.0	0.0	3.411971830985915	False	46.2	short
jonathan stewart	2017	0.09563235294117647	0.42602185791238184	17	J.Stewart	CHO	rb	-54	-14.8	6	-1.2335740768686598	-1.095561129195458	0.4033442734281368	j stewart	jonathan stewart	9.0	2008.0	2018.0	/players/S/StewJo00.htm	70.0	240.0	March 21, 1987	B	6175000.0	15.636019440478316	11.0	2381152.0	68.4	22.2	0.2987	9.0	0.0	4.411971830985915	False	46.2	short
jonathan stewart	2017	0.09563235294117647	0.42602185791238184	17	J.Stewart	CHO	rb	-54	-14.8	6	-1.2335740768686598	-1.095561129195458	0.4033442734281368	j stewart	jonathan stewart	9.0	2008.0	2018.0	/players/S/StewJo00.htm	70.0	240.0	March 21, 1987	B	6175000.0	15.636019440478316	11.0	2381152.0	68.4	22.2	0.2987	9.0	0.0	4.411971830985915	False	46.2	short
jordan cameron	2013	0.2630401041666666	0.44441922807661927	32	J.Cameron	CLE	te	99	5.6	7	0.8012384950680854	0.12535689474460593	0.9348693921778508	j cameron	jordan cameron	2.0	2011.0	2016.0	/players/C/CameJo00.htm	77.0	265.0	August 7, 1988	S		14.863362723999122	4.0	2061630.0	74.0	20.0	0.3499	2.0	2.588028169014085	0.0	False	54.0	tall
jordan cameron	2014	0.23871333333333336	0.3802008846210995	15	J.Cameron	CLE	te	-34	-17.5	2	-0.8004011855696116	-0.8778008561521039	-0.4991489691558759	j cameron	jordan cameron	3.0	2011.0	2016.0	/players/C/CameJo00.htm	77.0	265.0	August 7, 1988	S	1550350.0	14.2539912698566	7.0	2061630.0	74.0	20.0	0.3499	3.0	1.588028169014085	0.0	False	54.0	tall
jordan howard	2016	0.255179513888889	0.43364563044524085	48	J.Howard	CHI	rb	219	12.3	6	1.2282989832012858	0.7949402087000436	-0.14529506274565074	j howard	jordan howard	0.0	2016.0	2018.0	/players/H/HowaJo00.htm	72.0	224.0	November 2, 1994	B	512005.0	13.146089669598961	3.0	9528396.0	66.3	16.9	0.5296	0.0	4.588028169014085	0.0	True	49.4	short
jordan howard	2017	0.05701437908496732	0.4325251858693653	51	J.Howard	CHI	rb	160	5.8	9	1.0239383076191462	0.5293198225310163	1.4010906340135278	j howard	jordan howard	1.0	2016.0	2018.0	/players/H/HowaJo00.htm	72.0	224.0	November 2, 1994	B	602005.0	13.308021029904307	5.0	9528396.0	66.3	16.9	0.5296	1.0	3.588028169014085	0.0	True	49.4	short
jordan matthews	2014	0.3363378378378379	0.34600604711426597	37	J.Matthews	PHI	wr	194	11.6	8	0.5256042166598385	0.6962308293447712	0.8915495930543228	j matthews	jordan matthews	0.0	2014.0	2018.0	/players/M/MattJo00.htm	75.0	215.0	July 16, 1992	B	899867.0	13.710002253608458	10.0	6047721.0	67.5	20.9	0.6691	0.0	4.588028169014085	0.0	True	46.6	tall
jordan matthews	2015	0.18558437500000002	0.39375572446446694	48	J.Matthews	PHI	wr	112	-1.8	8	-0.07723275588143003	-0.2895896636935097	0.8643179271590661	j matthews	jordan matthews	1.0	2014.0	2018.0	/players/M/MattJo00.htm	75.0	215.0	July 16, 1992	B	1124834.0	13.93314602717771	7.0	6047721.0	67.5	20.9	0.6691	1.0	3.588028169014085	0.0	True	46.6	tall
jordan matthews	2016	0.10132420634920634	0.4616568151072739	42	J.Matthews	PHI	wr	-4	-13.2	3	-0.89328372942752	-0.8668633011414959	-0.5308043554619281	j matthews	jordan matthews	2.0	2014.0	2018.0	/players/M/MattJo00.htm	75.0	215.0	July 16, 1992	B	1349801.0	14.115467732141664	7.0	6047721.0	67.5	20.9	0.6691	2.0	2.588028169014085	0.0	False	46.6	tall
jordan reed	2013	0.2684912280701755	0.37509214174029515	19	J.Reed	WAS	te	98	19.5	3	0.7864597741825621	0.9931840693974489	-0.3625003765587583	j reed	jordan reed	0.0	2013.0	2018.0	/players/R/ReedJo02.htm	74.0	245.0	July 3, 1990	B		14.863362723999122	3.0	6011752.0	55.1	25.4	0.3622	0.0	4.588028169014085	0.0	True	29.700000000000003	tall
jordan reed	2015	0.1261177631578947	0.4230446711009233	38	J.Reed	WAS	te	206	20.1	11	2.0491770460938508	1.05145666416545	2.606361509680676	j reed	jordan reed	2.0	2013.0	2018.0	/players/R/ReedJo02.htm	74.0	245.0	July 3, 1990	B	742278.0	13.517479115053609	9.0	6011752.0	55.1	25.4	0.3622	2.0	2.588028169014085	0.0	False	29.700000000000003	tall
jordan reed	2016	0.06847420634920635	0.4415250154226086	42	J.Reed	WAS	te	102	9.9	6	0.7425009465899628	0.4453470884203432	1.2344645381665764	j reed	jordan reed	3.0	2013.0	2018.0	/players/R/ReedJo02.htm	74.0	245.0	July 3, 1990	B	3406028.0	15.041057360957828	8.0	6011752.0	55.1	25.4	0.3622	3.0	1.588028169014085	0.0	False	29.700000000000003	tall
jordan reed	2017	0.14418750000000005	0.41376001669087964	28	J.Reed	WAS	te	-7	-10.1	2	-0.5460378478914594	-0.5678485483029333	-0.5423133088805785	j reed	jordan reed	4.0	2013.0	2018.0	/players/R/ReedJo02.htm	74.0	245.0	July 3, 1990	B		14.863362723999122	7.0	6011752.0	55.1	25.4	0.3622	4.0	0.588028169014085	0.0	False	29.700000000000003	tall
jordy nelson	2013	0.16493257450076798	0.40506559246363594	155	J.Nelson	GB	wr	402	26.7	8	2.2067053715366174	1.620653542823448	1.0735289910243495	j nelson	jordy nelson	5.0	2008.0	2018.0	/players/N/NelsJo00.htm	75.0	217.0	May 31, 1985	W		14.863362723999122	8.0	314555.0	88.0	1.9	-0.108504513832	5.0	0.0	0.41197183098591506	False	86.1	tall
jordy nelson	2014	0.14828785989010987	0.41524466864589477	260	J.Nelson	GB	wr	482	26.8	13	2.5161633539979444	1.6855878556993016	2.3279350485307315	j nelson	jordy nelson	6.0	2008.0	2018.0	/players/N/NelsJo00.htm	75.0	217.0	May 31, 1985	W	5925000.0	15.594691244985473	12.0	314555.0	88.0	1.9	-0.108504513832	6.0	0.0	1.411971830985915	False	86.1	tall
jordy nelson	2016	0.1067948245614034	0.41582823491185694	380	J.Nelson	GB	wr	382	19.2	14	2.1809747205912733	1.2106617775148931	3.446381902129621	j nelson	jordy nelson	7.0	2008.0	2018.0	/players/N/NelsJo00.htm	75.0	217.0	May 31, 1985	W	8300000.0	15.931766072766829	10.0	314555.0	88.0	1.9	-0.108504513832	8.0	0.0	3.411971830985915	False	86.1	tall
jordy nelson	2017	0.09974222798616651	0.4266605619136222	179	J.Nelson	GB	wr	58	-5.0	6	-0.4527653276920847	-0.4307319051787832	0.6520312476424129	j nelson	jordy nelson	8.0	2008.0	2018.0	/players/N/NelsJo00.htm	75.0	217.0	May 31, 1985	W	11550000.0	16.26219599493208	7.0	314555.0	88.0	1.9	-0.108504513832	9.0	0.0	4.411971830985915	False	86.1	tall
joseph fauria	2013	0.20286440677966106	0.38360455585483166	59	J.Fauria	DET	te	64	24.2	7	0.2839832640747645	1.2866220349275468	0.9348693921778508	j fauria	joseph fauria	0.0	2013.0	2014.0	/players/F/FaurJo00.htm	79.0	259.0	January 16, 1990	W		14.863362723999122	7.0	4296731.0	69.9	22.4	0.3726	0.0	4.588028169014085	0.0	True	47.50000000000001	tall
josh doctson	2017	0.10173555555555555	0.4430151759177493	45	J.Doctson	WAS	wr	37	-7.1	6	-0.6313791725614392	-0.5693706185548093	0.6520312476424129	j doctson	josh doctson	1.0	2016.0	2018.0	/players/D/DoctJo00.htm	74.0	202.0	December 3, 1992	B	2284009.0	14.641442790205614	7.0	6011752.0	55.1	25.4	0.3622	1.0	3.588028169014085	0.0	True	29.700000000000003	tall
josh gordon	2013	0.15647532051282056	0.41964487006636325	156	J.Gordon	CLE	wr	336	14.4	9	1.7033324872460065	0.8489469564910509	1.385198698095935	j gordon	josh gordon	1.0	2012.0	2018.0	/players/G/GordJo02.htm	75.0	225.0	April 13, 1991	B		14.863362723999122	4.0	2061630.0	74.0	20.0	0.3499	1.0	3.588028169014085	0.0	True	54.0	tall
josh mccown	2013	0.32102619047619046	0.412083401639868	42	J.McCown	CHI	qb	659	32.1	13	0.533104999485536	1.7708633546096648	-0.42746670218086746	j mccown	josh mccown	10.0	2002.0	2017.0	/players/M/McCoJo01.htm	76.0	218.0	July 4, 1979	W		14.863362723999122	8.0	9528396.0	66.3	16.9	0.5296	11.0	0.0	6.411971830985915	False	49.4	tall
josh mccown	2014	0.15676666666666667	0.35948001705064236	43	J.McCown	TB	qb	-665	-41.9	11	-1.7365910510071372	-2.12118165841642	-0.6176404570844151	j mccown	josh mccown	11.0	2002.0	2017.0	/players/M/McCoJo01.htm	76.0	218.0	July 4, 1979	W	4750000.0	15.373655176010823	2.0	2927714.0	78.7	12.0	0.03	12.0	0.0	7.411971830985915	False	66.7	tall
josh mccown	2015	0.05049383561643836	0.46852819203576845	73	J.McCown	CLE	qb	110	-5.8	12	-0.5590699269626936	-0.3135428591838949	-0.8875034037261871	j mccown	josh mccown	12.0	2002.0	2017.0	/players/M/McCoJo01.htm	76.0	218.0	July 4, 1979	W		14.863362723999122	3.0	2061630.0	74.0	20.0	0.3499	13.0	0.0	8.411971830985916	False	54.0	tall
josh mccown	2017	0.20027860824742272	0.4419672747927306	97	J.McCown	NYJ	qb	62	-8.9	18	-0.589120998898677	-0.5180585233142894	-0.14497062984095602	j mccown	josh mccown	14.0	2002.0	2017.0	/players/M/McCoJo01.htm	76.0	218.0	July 4, 1979	W		14.863362723999122	5.0	20031443.0	58.7	17.1	0.6183	15.0	0.0	10.411971830985916	False	41.6	tall
juju smith-schuster	2017	0.04041919811320756	0.44497775777627047	530	J.Smith-Schuster	PIT	wr	317	37.3	7	1.750138759029954	2.3618478928240285	1.0185324718074298	j smith-schuster	juju smith-schuster	0.0	2017.0	2018.0	/players/S/SmitJu00.htm	73.0	215.0	November 22, 1996	B	735516.0	13.508327572695922	13.0	2354926.0	87.1	8.2	0.164075606407	0.0	4.588028169014085	0.0	True	78.89999999999999	tall
juju smith-schuster	2017	0.04041919811320756	0.44497775777627047	530	J.Smith-Schuster	PIT	wr	317	37.3	7	1.750138759029954	2.3618478928240285	1.0185324718074298	j smith-schuster	juju smith-schuster	0.0	2017.0	2018.0	/players/S/SmitJu00.htm	73.0	215.0	November 22, 1996	S	735516.0	13.508327572695922	13.0	2354926.0	87.1	8.2	0.164075606407	0.0	4.588028169014085	0.0	True	78.89999999999999	tall
julian edelman	2013	0.20596765257618208	0.36337618382231857	255	J.Edelman	BOS	wr	204	4.3	6	0.6965867186647847	0.2152691904782696	0.4501895768811789	j edelman	julian edelman	4.0	2009.0	2018.0	/players/E/EdelJu00.htm	70.0	198.0	May 22, 1986	W		14.863362723999122	12.0	4728844.0	77.3	8.0	0.3815	4.0	0.588028169014085	0.0	False	69.3	short
julian edelman	2014	0.16056574178403749	0.41802220274881763	355	J.Edelman	BOS	wr	137	0.2	4	0.13163938739500491	-0.04578694042112656	-0.2575587713268042	j edelman	julian edelman	5.0	2009.0	2018.0	/players/E/EdelJu00.htm	70.0	198.0	May 22, 1986	W	2750000.0	14.827111469642755	12.0	4728844.0	77.3	8.0	0.3815	5.0	0.0	0.41197183098591506	False	69.3	short
julian edelman	2015	0.12669447663447653	0.40393516944215013	429	J.Edelman	BOS	wr	144	8.1	7	0.17692326347306325	0.3642073935521523	0.5586445138954941	j edelman	julian edelman	6.0	2009.0	2018.0	/players/E/EdelJu00.htm	70.0	198.0	May 22, 1986	W	4656250.0	15.353720961110009	12.0	4728844.0	77.3	8.0	0.3815	6.0	0.0	1.411971830985915	False	69.3	short
julian edelman	2016	0.11774950094367011	0.41375404306210173	656	J.Edelman	BOS	wr	43	-9.2	3	-0.5189569233371488	-0.6103787235295961	-0.5308043554619281	j edelman	julian edelman	7.0	2009.0	2018.0	/players/E/EdelJu00.htm	70.0	198.0	May 22, 1986	W	4421875.0	15.302074372247839	14.0	4728844.0	77.3	8.0	0.3815	7.0	0.0	2.411971830985915	False	69.3	short
julio jones	2013	0.11186000225225227	0.39152205386634825	185	J.Jones	ATL	wr	60	0.4	2	-0.40168139251472995	-0.02941826372468557	-0.7964892514051626	j jones	julio jones	2.0	2011.0	2018.0	/players/J/JoneJu02.htm	75.0	220.0	February 3, 1989	B		14.863362723999122	4.0	5612777.0	55.1	33.5	0.4212	2.0	2.588028169014085	0.0	False	21.6	tall
julio jones	2014	0.14091220451527234	0.40757308270216125	251	J.Jones	ATL	wr	356	16.2	6	1.645293731412523	0.9956415083731158	0.3169954108637593	j jones	julio jones	3.0	2011.0	2018.0	/players/J/JoneJu02.htm	75.0	220.0	February 3, 1989	B	5149375.0	15.454385906051993	6.0	5612777.0	55.1	33.5	0.4212	3.0	1.588028169014085	0.0	False	21.6	tall
julio jones	2015	0.11673909940521016	0.3873218875064739	485	J.Jones	ATL	wr	343	8.5	8	1.7574560088338185	0.3906234362691488	0.8643179271590661	j jones	julio jones	4.0	2011.0	2018.0	/players/J/JoneJu02.htm	75.0	220.0	February 3, 1989	B	12400000.0	16.333207030575267	8.0	5612777.0	55.1	33.5	0.4212	4.0	0.588028169014085	0.0	False	21.6	tall
julio jones	2016	0.12757405036798858	0.40439853158436206	937	J.Jones	ATL	wr	458	31.7	6	2.786269130439533	2.0121760825520805	0.5538828056994035	j jones	julio jones	5.0	2011.0	2018.0	/players/J/JoneJu02.htm	75.0	220.0	February 3, 1989	B	15900000.0	16.581829667190462	11.0	5612777.0	55.1	33.5	0.4212	5.0	0.0	0.41197183098591506	False	21.6	tall
julio jones	2017	0.11772090637607607	0.3981862309933295	618	J.Jones	ATL	wr	313	13.7	3	1.716117074292934	0.8038128282172586	-0.4474724248526367	j jones	julio jones	6.0	2011.0	2018.0	/players/J/JoneJu02.htm	75.0	220.0	February 3, 1989	B	13900000.0	16.44739939810092	10.0	5612777.0	55.1	33.5	0.4212	6.0	0.0	1.411971830985915	False	21.6	tall
julius thomas	2013	0.1618515517241379	0.4090742801754453	58	J.Thomas	DEN	te	214	27.0	12	2.5007913969032827	1.461436142051861	2.5565816030986124	j thomas	julius thomas	2.0	2011.0	2017.0	/players/T/ThomJu00.htm	77.0	256.0	June 27, 1988	B		14.863362723999122	13.0	2752056.0	81.9	5.6	0.5638	2.0	2.588028169014085	0.0	False	76.30000000000001	tall
julius thomas	2014	0.09525779220779224	0.4058308805681169	77	J.Thomas	DEN	te	140	24.7	12	1.3494877660993048	1.4912958520609163	2.742078103284877	j thomas	julius thomas	3.0	2011.0	2017.0	/players/T/ThomJu00.htm	77.0	256.0	June 27, 1988	B	741000.0	13.515755904278224	12.0	2752056.0	81.9	5.6	0.5638	3.0	1.588028169014085	0.0	False	76.30000000000001	tall
julius thomas	2015	0.2954258620689655	0.3673056567328909	29	J.Thomas	JAC	te	-57	-17.7	5	-1.2128229205874714	-0.9073741796479964	0.5075546097799212	j thomas	julius thomas	4.0	2011.0	2017.0	/players/T/ThomJu00.htm	77.0	256.0	June 27, 1988	B	10300000.0	16.147654453199866	5.0	1424097.0	70.4	21.4	-0.015006974021	4.0	0.588028169014085	0.0	False	49.00000000000001	tall
julius thomas	2016	0.13272954545454543	0.5000834041530546	22	J.Thomas	JAC	te	-23	-13.8	4	-0.6882565744865405	-0.6496402724183081	0.28804172557220115	j thomas	julius thomas	5.0	2011.0	2017.0	/players/T/ThomJu00.htm	77.0	256.0	June 27, 1988	B		14.863362723999122	3.0	1424097.0	70.4	21.4	-0.015006974021	5.0	0.0	0.41197183098591506	False	49.00000000000001	tall
julius thomas	2017	-0.12275312499999999	0.3581590919636831	16	J.Thomas	MIA	te	-30	-14.6	3	-0.855459295029953	-0.8030854469230113	-0.11680594345120147	j thomas	julius thomas	6.0	2011.0	2017.0	/players/T/ThomJu00.htm	77.0	256.0	June 27, 1988	B		14.863362723999122	6.0	5926955.0	71.1	21.4	0.2956	6.0	0.0	1.411971830985915	False	49.699999999999996	tall
justin forsett	2014	0.27902471264367806	0.41408988091593074	116	J.Forsett	BAL	rb	149	6.7	8	0.6821022730501197	0.6933642104369441	0.784334187739735	j forsett	justin forsett	8.0	2008.0	2016.0	/players/F/ForsJu00.htm	68.0	195.0	October 14, 1985	B	570000.0	13.253391639810731	10.0	2780873.0	61.3	29.0	0.174403089993	6.0	0.0	1.411971830985915	False	32.3	short
justin forsett	2015	0.13695416666666668	0.4205906473094316	70	J.Forsett	BAL	rb	117	9.1	2	0.7357397207707622	0.7806185168953055	-0.8785812692394365	j forsett	justin forsett	9.0	2008.0	2016.0	/players/F/ForsJu00.htm	68.0	195.0	October 14, 1985	B		14.863362723999122	5.0	2780873.0	61.3	29.0	0.174403089993	7.0	0.0	2.411971830985915	False	32.3	short
kamar aiken	2016	0.19233346560846562	0.3773897790628648	18	K.Aiken	BAL	wr	-11	-15.5	1	-0.9490345303345964	-1.0143419332683383	-1.2539291295694823	k aiken	kamar aiken	4.0	2011.0	2018.0	/players/A/AikeKa00.htm	74.0	216.0	May 30, 1989	B	2553000.0	14.75277969622362	8.0	2780873.0	61.3	29.0	0.174403089993	5.0	0.0	0.41197183098591506	False	32.3	tall
kareem hunt	2017	0.19040077380952383	0.42148553066013045	140	K.Hunt	KC	rb	222	11.9	8	1.6779839517230903	1.0104738907607005	1.0685085138183976	k hunt	kareem hunt	0.0	2017.0	2018.0	/players/H/HuntKa00.htm	71.0	216.0	August 6, 1995	B	658988.0	13.398460603910651	10.0	2070147.0	78.8	12.5	0.166447325913	0.0	4.588028169014085	0.0	True	66.3	short
keenan allen	2013	0.16715321782178216	0.4398121325870764	101	K.Allen	SDG	wr	343	28.2	8	1.7567205204283438	1.7147641021322768	1.0735289910243495	k allen	keenan allen	0.0	2013.0	2018.0	/players/A/AlleKe00.htm	74.0	211.0	April 27, 1992	B		14.863362723999122	9.0	3253356.0	71.0	5.0	0.17835795150699998	0.0	4.588028169014085	0.0	True	66.0	tall
keenan allen	2014	0.1136871794871795	0.4110370916989872	39	K.Allen	SDG	wr	43	-8.0	4	-0.5180569977084047	-0.5795190204281759	-0.2575587713268042	k allen	keenan allen	1.0	2013.0	2018.0	/players/A/AlleKe00.htm	74.0	211.0	April 27, 1992	B	658450.0	13.397643867138367	9.0	3253356.0	71.0	5.0	0.17835795150699998	1.0	3.588028169014085	0.0	True	66.0	tall
keenan allen	2015	0.17615165456012913	0.41923016092248017	59	K.Allen	SDG	wr	173	11.9	4	0.4072521560130728	0.6151597993636186	-0.3583757258952226	k allen	keenan allen	2.0	2013.0	2018.0	/players/A/AlleKe00.htm	74.0	211.0	April 27, 1992	B		14.863362723999122	4.0	3253356.0	71.0	5.0	0.17835795150699998	2.0	2.588028169014085	0.0	False	66.0	tall
keenan allen	2017	0.109309126984127	0.4177954590945558	72	K.Allen	LAC	wr	378	16.5	6	2.268969451269508	0.9886644460519602	0.6520312476424129	k allen	keenan allen	4.0	2013.0	2018.0	/players/A/AlleKe00.htm	74.0	211.0	April 27, 1992	B	8650000.0	15.973069878908062	9.0	13189366.0	55.0	6.7	0.4802	4.0	0.588028169014085	0.0	False	48.3	tall
kellen clemens	2013	0.13422978021978021	0.422692878699371	91	K.Clemens	STL	qb	60	-7.5	8	-0.4264199244682984	-0.2333783080860626	-0.8898705867515172	k clemens	kellen clemens	7.0	2006.0	2017.0	/players/C/ClemKe00.htm	74.0	224.0	June 6, 1983	W		14.863362723999122	7.0	2803449.0	76.3	18.3	0.4	7.0	0.0	2.411971830985915	False	58.0	tall
kellen winslow	2013	0.06301999999999999	0.4830423419089915	40	K.Winslow	NYJ	te	52	9.9	2	0.10663861344848302	0.39382141639980195	-0.6868428187429105	k winslow	kellen winslow	9.0	2004.0	2013.0	/players/W/WinsKe01.htm	76.0	254.0	July 21, 1983	B		14.863362723999122	8.0	20031443.0	58.7	17.1	0.6183	9.0	0.0	4.411971830985915	False	41.6	tall
kelvin benjamin	2014	0.155290811965812	0.41804954687337587	78	K.Benjamin	CHO	wr	9	-11.8	9	-0.7530535625330423	-0.8268582770168086	1.1788266841496051	k benjamin	kelvin benjamin	0.0	2014.0	2018.0	/players/B/BenjKe00.htm	77.0	245.0	February 5, 1991	B	1393500.0	14.14732912590414	7.0	2381152.0	68.4	22.2	0.2987	0.0	4.588028169014085	0.0	True	46.2	tall
kelvin benjamin	2016	-0.05508870967741935	0.4502942618832115	31	K.Benjamin	CHO	wr	145	3.0	7	0.2934118898802524	0.17189923818669875	0.9154451927531808	k benjamin	kelvin benjamin	1.0	2014.0	2018.0	/players/B/BenjKe00.htm	77.0	245.0	February 5, 1991	B	2090250.0	14.552794234012305	6.0	2381152.0	68.4	22.2	0.2987	2.0	2.588028169014085	0.0	False	46.2	tall
kenbrell thompkins	2013	0.16330462962962966	0.4178484445312944	81	K.Thompkins	BOS	wr	4	-11.9	4	-0.8287856579734301	-0.8011248500570827	-0.17314983726199182	k thompkins	kenbrell thompkins	0.0	2013.0	2015.0	/players/T/ThomKe02.htm	72.0	196.0	July 29, 1988	B		14.863362723999122	12.0	4728844.0	77.3	8.0	0.3815	0.0	4.588028169014085	0.0	True	69.3	short
kendall wright	2013	0.29547857142857137	0.3899020393313239	14	K.Wright	TEN	wr	95	-3.7	2	-0.13474122660304236	-0.2866537925021513	-0.7964892514051626	k wright	kendall wright	1.0	2012.0	2017.0	/players/W/WrigKe01.htm	70.0	185.0	November 12, 1989	B		14.863362723999122	7.0	1794570.0	78.0	15.2	0.260390984529	1.0	3.588028169014085	0.0	True	62.8	short
kendall wright	2014	0.4292363636363636	0.3226743506159957	11	K.Wright	TEN	wr	67	-3.3	6	-0.35217706959689593	-0.27359941359486706	0.3169954108637593	k wright	kendall wright	2.0	2012.0	2017.0	/players/W/WrigKe01.htm	70.0	185.0	November 12, 1989	B	2241396.0	14.62260944399956	2.0	1794570.0	78.0	15.2	0.260390984529	2.0	2.588028169014085	0.0	False	62.8	short
kendall wright	2015	0.03415714285714285	0.4004525703487257	14	K.Wright	TEN	wr	21	-8.1	3	-0.7999889359207702	-0.7056423364862038	-0.6640491391587947	k wright	kendall wright	3.0	2012.0	2017.0	/players/W/WrigKe01.htm	70.0	185.0	November 12, 1989	B	2614962.0	14.776760123826818	3.0	1794570.0	78.0	15.2	0.260390984529	3.0	1.588028169014085	0.0	False	62.8	short
kendall wright	2017	0.17708947368421052	0.3747016456013695	19	K.Wright	CHI	wr	53	-4.8	1	-0.4952924336133595	-0.4175282181905902	-1.1804748731826695	k wright	kendall wright	5.0	2012.0	2017.0	/players/W/WrigKe01.htm	70.0	185.0	November 12, 1989	B	1843750.0	14.427312099070267	5.0	9528396.0	66.3	16.9	0.5296	5.0	0.0	0.41197183098591506	False	49.4	short
kenny britt	2014	0.14115	0.3390983674065356	10	K.Britt	STL	wr	163	12.4	3	0.3113426428491395	0.7483022517844833	-0.544835862422086	k britt	kenny britt	5.0	2009.0	2017.0	/players/B/BritKe00.htm	75.0	230.0	September 19, 1988	B	1375000.0	14.133964289082805	6.0	2803449.0	76.3	18.3	0.4	5.0	0.0	0.41197183098591506	False	58.0	tall
